1,128,16,18,56,18,56,1,3693054
1,128,16,19,56,19,56,1,3898269
1,128,16,20,56,20,56,1,4103275
1,128,16,21,56,21,56,1,4308303
1,128,16,22,56,22,56,1,4513364
1,128,16,23,56,23,56,1,4718417
1,128,16,24,56,24,56,1,4923415
1,128,16,56,14,56,14,1,2900311
1,128,16,56,15,56,15,1,3104199
1,128,16,56,16,56,16,1,3309844
1,128,16,56,17,56,17,1,3514080
1,128,16,56,18,56,18,1,3718582
1,128,16,56,19,56,19,1,3922944
1,128,16,56,20,56,20,1,4127169
1,128,16,56,21,56,21,1,4331382
1,128,16,56,22,56,22,1,4535920
1,128,16,56,23,56,23,1,4740057
1,128,16,56,24,56,24,1,4944123
1,128,16,28,28,28,28,1,2881718
1,128,16,29,29,29,29,1,3090261
1,128,16,30,30,30,30,1,3306214
1,128,16,31,31,31,31,1,3529332
1,128,16,32,32,32,32,1,3759840
1,128,16,33,33,33,33,1,3997751
1,128,16,34,34,34,34,1,4243038
1,128,16,35,35,35,35,1,4495168
1,128,16,36,36,36,36,1,4754947
1,128,16,37,37,37,37,1,5022077
1,128,16,38,38,38,38,1,5296555
1,128,4,56,56,56,56,1,2871970
1,128,16,14,56,14,56,1,2872760
1,128,16,15,56,15,56,1,3077820
1,128,16,16,56,16,56,1,3282727
1,128,16,17,56,17,56,1,3487903
1,128,16,18,56,18,56,1,3693073
1,128,16,19,56,19,56,1,3898264
1,128,16,20,56,20,56,1,4103230
1,128,16,21,56,21,56,1,4308315
1,128,16,22,56,22,56,1,4513332
1,128,16,23,56,23,56,1,4718417
1,128,16,24,56,24,56,1,4923418
1,128,16,56,14,56,14,1,2900324
1,128,16,56,15,56,15,1,3104232
1,128,16,56,16,56,16,1,3309850
1,128,16,56,17,56,17,1,3514057
1,128,16,56,18,56,18,1,3718553
1,128,16,56,19,56,19,1,3922930
1,128,16,56,20,56,20,1,4127181
1,128,16,56,21,56,21,1,4331386
1,128,16,56,22,56,22,1,4535866
1,128,16,56,23,56,23,1,4740034
1,128,16,56,24,56,24,1,4944136
1,128,16,28,28,28,28,1,2881688
1,128,16,29,29,29,29,1,3090251
1,128,16,30,30,30,30,1,3306206
1,128,16,31,31,31,31,1,3529335
1,128,16,32,32,32,32,1,3759850
1,128,16,33,33,33,33,1,3997769
1,128,16,34,34,34,34,1,4243042
1,128,16,35,35,35,35,1,4495302
1,128,16,36,36,36,36,1,4754952
1,128,16,37,37,37,37,1,5022085
1,128,16,38,38,38,38,1,5296536
1,128,4,56,56,56,56,1,2871971
1,128,16,7,28,7,28,1,722023
1,128,16,8,28,8,28,1,824916
1,128,16,9,28,9,28,1,927893
1,128,16,10,28,10,28,1,1030548
1,128,16,11,28,11,28,1,1133422
1,128,16,12,28,12,28,1,1236071
1,128,16,13,28,13,28,1,1338933
1,128,16,14,28,14,28,1,1441765
1,128,16,15,28,15,28,1,1544616
1,128,16,16,28,16,28,1,1647443
1,128,16,17,28,17,28,1,1750267
1,128,16,28,7,28,7,1,735303
1,128,16,28,8,28,8,1,837789
1,128,16,28,9,28,9,1,939937
1,128,16,28,10,28,10,1,1042242
1,128,16,28,11,28,11,1,1144393
1,128,16,28,12,28,12,1,1246402
1,128,16,28,13,28,13,1,1348856
1,128,16,28,14,28,14,1,1451090
1,128,16,28,15,28,15,1,1553130
1,128,16,28,16,28,16,1,1655785
1,128,16,28,17,28,17,1,1757878
1,128,16,14,14,14,14,1,726585
1,128,16,15,15,15,15,1,833037
1,128,16,16,16,16,16,1,947025
1,128,16,17,17,17,17,1,1068118
1,128,16,18,18,18,18,1,1196547
1,128,16,19,19,19,19,1,1332225
1,128,16,20,20,20,20,1,1475174
1,128,16,21,21,21,21,1,1625483
1,128,16,22,22,22,22,1,1782995
1,128,16,23,23,23,23,1,1947798
1,128,16,24,24,24,24,1,2119950
1,128,4,28,28,28,28,1,720721
1,128,32,7,28,7,28,1,1443623
1,128,32,8,28,8,28,1,1649329
1,128,32,9,28,9,28,1,1855343
1,128,32,10,28,10,28,1,2060646
1,128,32,11,28,11,28,1,2266092
1,128,32,12,28,12,28,1,2471465
1,128,32,13,28,13,28,1,2676968
1,128,32,14,28,14,28,1,2882686
1,128,32,15,28,15,28,1,3088399
1,128,32,16,28,16,28,1,3293950
1,128,32,17,28,17,28,1,3499554
1,128,32,28,7,28,7,1,1470087
1,128,32,28,8,28,8,1,1675085
1,128,32,28,9,28,9,1,1879305
1,128,32,28,10,28,10,1,2083918
1,128,32,28,11,28,11,1,2288178
1,128,32,28,12,28,12,1,2492124
1,128,32,28,13,28,13,1,2696924
1,128,32,28,14,28,14,1,2901426
1,128,32,28,15,28,15,1,3105419
1,128,32,28,16,28,16,1,3310619
1,128,32,28,17,28,17,1,3514712
1,128,32,14,14,14,14,1,1452750
1,128,32,15,15,15,15,1,1665435
1,128,32,16,16,16,16,1,1893489
1,128,32,17,17,17,17,1,2135637
1,128,32,18,18,18,18,1,2392422
1,128,32,19,19,19,19,1,2663753
1,128,32,20,20,20,20,1,2949599
1,128,32,21,21,21,21,1,3250039
1,128,32,22,22,22,22,1,3565042
1,128,32,23,23,23,23,1,3894598
1,128,32,24,24,24,24,1,4238789
1,128,8,28,28,28,28,1,1440807
1,256,32,7,28,7,28,1,2324732
1,256,32,8,28,8,28,1,2655969
1,256,32,9,28,9,28,1,2987315
1,256,32,10,28,10,28,1,3318635
1,256,32,11,28,11,28,1,3649851
1,256,32,12,28,12,28,1,3981096
1,256,32,13,28,13,28,1,4312288
1,256,32,14,28,14,28,1,4643643
1,256,32,15,28,15,28,1,4974809
1,256,32,16,28,16,28,1,5305987
1,256,32,17,28,17,28,1,5637515
1,256,32,28,7,28,7,1,2351530
1,256,32,28,8,28,8,1,2680766
1,256,32,28,9,28,9,1,3011338
1,256,32,28,10,28,10,1,3341597
1,256,32,28,11,28,11,1,3670962
1,256,32,28,12,28,12,1,4001149
1,256,32,28,13,28,13,1,4331008
1,256,32,28,14,28,14,1,4660544
1,256,32,28,15,28,15,1,4990546
1,256,32,28,16,28,16,1,5320564
1,256,32,28,17,28,17,1,5650790
1,256,32,14,14,14,14,1,2333299
1,256,32,15,15,15,15,1,2676309
1,256,32,16,16,16,16,1,3042936
1,256,32,17,17,17,17,1,3433180
1,256,32,18,18,18,18,1,3847010
1,256,32,19,19,19,19,1,4284359
1,256,32,20,20,20,20,1,4745258
1,256,32,21,21,21,21,1,5229586
1,256,32,22,22,22,22,1,5737716
1,256,32,23,23,23,23,1,6269389
1,256,32,24,24,24,24,1,6824486
1,256,8,28,28,28,28,1,2321680
1,256,32,7,28,7,28,1,2324729
1,256,32,8,28,8,28,1,2655885
1,256,32,9,28,9,28,1,2987342
1,256,32,10,28,10,28,1,3318636
1,256,32,11,28,11,28,1,3649782
1,256,32,12,28,12,28,1,3981029
1,256,32,13,28,13,28,1,4312310
1,256,32,14,28,14,28,1,4643641
1,256,32,15,28,15,28,1,4974839
1,256,32,16,28,16,28,1,5305995
1,256,32,17,28,17,28,1,5637526
1,256,32,28,7,28,7,1,2351499
1,256,32,28,8,28,8,1,2680741
1,256,32,28,9,28,9,1,3011321
1,256,32,28,10,28,10,1,3341585
1,256,32,28,11,28,11,1,3670980
1,256,32,28,12,28,12,1,4001147
1,256,32,28,13,28,13,1,4330985
1,256,32,28,14,28,14,1,4660520
1,256,32,28,15,28,15,1,4990543
1,256,32,28,16,28,16,1,5320537
1,256,32,28,17,28,17,1,5650753
1,256,32,14,14,14,14,1,2333296
1,256,32,15,15,15,15,1,2676311
1,256,32,16,16,16,16,1,3042948
1,256,32,17,17,17,17,1,3433168
1,256,32,18,18,18,18,1,3847024
1,256,32,19,19,19,19,1,4284353
1,256,32,20,20,20,20,1,4745240
1,256,32,21,21,21,21,1,5229582
1,256,32,22,22,22,22,1,5737743
1,256,32,23,23,23,23,1,6269407
1,256,32,24,24,24,24,1,6824488
1,256,8,28,28,28,28,1,2321680
1,256,32,4,14,4,14,1,670856
1,256,32,5,14,5,14,1,837159
1,256,32,6,14,6,14,1,1003375
1,256,32,7,14,7,14,1,1169631
1,256,32,8,14,8,14,1,1335886
1,256,32,9,14,9,14,1,1502123
1,256,32,10,14,10,14,1,1668369
1,256,32,11,14,11,14,1,1834609
1,256,32,12,14,12,14,1,2000817
1,256,32,13,14,13,14,1,2167039
1,256,32,14,14,14,14,1,2333293
1,256,32,14,4,14,4,1,683505
1,256,32,14,5,14,5,1,848630
1,256,32,14,6,14,6,1,1013638
1,256,32,14,7,14,7,1,1178495
1,256,32,14,8,14,8,1,1343215
1,256,32,14,9,14,9,1,1508431
1,256,32,14,10,14,10,1,1673482
1,256,32,14,11,14,11,1,1838220
1,256,32,14,12,14,12,1,2003256
1,256,32,14,13,14,13,1,2168292
1,256,32,14,14,14,14,1,2333302
1,256,32,7,7,7,7,1,592034
1,256,32,8,8,8,8,1,769985
1,256,32,9,9,9,9,1,971695
1,256,32,10,10,10,10,1,1196840
1,256,32,11,11,11,11,1,1445580
1,256,32,12,12,12,12,1,1717857
1,256,32,13,13,13,13,1,2013800
1,256,32,14,14,14,14,1,2333311
1,256,32,15,15,15,15,1,2676307
1,256,32,16,16,16,16,1,3042939
1,256,32,17,17,17,17,1,3433176
1,256,8,14,14,14,14,1,583796
1,256,64,4,14,4,14,1,1341476
1,256,64,5,14,5,14,1,1674020
1,256,64,6,14,6,14,1,2006508
1,256,64,7,14,7,14,1,2338991
1,256,64,8,14,8,14,1,2671497
1,256,64,9,14,9,14,1,3003940
1,256,64,10,14,10,14,1,3336524
1,256,64,11,14,11,14,1,3668897
1,256,64,12,14,12,14,1,4001367
1,256,64,13,14,13,14,1,4333816
1,256,64,14,14,14,14,1,4666313
1,256,64,14,4,14,4,1,1366735
1,256,64,14,5,14,5,1,1697043
1,256,64,14,6,14,6,1,2027029
1,256,64,14,7,14,7,1,2356704
1,256,64,14,8,14,8,1,2686235
1,256,64,14,9,14,9,1,3016637
1,256,64,14,10,14,10,1,3346720
1,256,64,14,11,14,11,1,3676191
1,256,64,14,12,14,12,1,4006257
1,256,64,14,13,14,13,1,4336259
1,256,64,14,14,14,14,1,4666339
1,256,64,7,7,7,7,1,1183834
1,256,64,8,8,8,8,1,1539721
1,256,64,9,9,9,9,1,1943169
1,256,64,10,10,10,10,1,2393455
1,256,64,11,11,11,11,1,2890923
1,256,64,12,12,12,12,1,3435529
1,256,64,13,13,13,13,1,4027360
1,256,64,14,14,14,14,1,4666311
1,256,64,15,15,15,15,1,5352349
1,256,64,16,16,16,16,1,6085598
1,256,64,17,17,17,17,1,6866108
1,256,16,14,14,14,14,1,1166759
1,512,64,4,14,4,14,1,2354375
1,512,64,5,14,5,14,1,2938570
1,512,64,6,14,6,14,1,3522407
1,512,64,7,14,7,14,1,4106539
1,512,64,8,14,8,14,1,4690532
1,512,64,9,14,9,14,1,5274724
1,512,64,10,14,10,14,1,5858604
1,512,64,11,14,11,14,1,6442635
1,512,64,12,14,12,14,1,7026770
1,512,64,13,14,13,14,1,7610917
1,512,64,14,14,14,14,1,8194659
1,512,64,14,4,14,4,1,2380069
1,512,64,14,5,14,5,1,2961061
1,512,64,14,6,14,6,1,3543437
1,512,64,14,7,14,7,1,4125135
1,512,64,14,8,14,8,1,4706958
1,512,64,14,9,14,9,1,5289303
1,512,64,14,10,14,10,1,5871637
1,512,64,14,11,14,11,1,6451541
1,512,64,14,12,14,12,1,7031400
1,512,64,14,13,14,13,1,7612231
1,512,64,14,14,14,14,1,8194663
1,512,64,7,7,7,7,1,2071674
1,512,64,8,8,8,8,1,2697414
1,512,64,9,9,9,9,1,3406509
1,512,64,10,10,10,10,1,4199181
1,512,64,11,11,11,11,1,5073044
1,512,64,12,12,12,12,1,6029393
1,512,64,13,13,13,13,1,7069576
1,512,64,14,14,14,14,1,8194645
1,512,64,15,15,15,15,1,9402334
1,512,64,16,16,16,16,1,10692699
1,512,64,17,17,17,17,1,12066560
1,512,16,14,14,14,14,1,2048911
1,512,64,4,14,4,14,1,2354379
1,512,64,5,14,5,14,1,2938517
1,512,64,6,14,6,14,1,3522436
1,512,64,7,14,7,14,1,4106526
1,512,64,8,14,8,14,1,4690532
1,512,64,9,14,9,14,1,5274692
1,512,64,10,14,10,14,1,5858583
1,512,64,11,14,11,14,1,6442677
1,512,64,12,14,12,14,1,7026775
1,512,64,13,14,13,14,1,7610889
1,512,64,14,14,14,14,1,8194633
1,512,64,14,4,14,4,1,2380050
1,512,64,14,5,14,5,1,2961153
1,512,64,14,6,14,6,1,3543449
1,512,64,14,7,14,7,1,4125090
1,512,64,14,8,14,8,1,4706946
1,512,64,14,9,14,9,1,5289321
1,512,64,14,10,14,10,1,5871631
1,512,64,14,11,14,11,1,6451512
1,512,64,14,12,14,12,1,7031391
1,512,64,14,13,14,13,1,7612271
1,512,64,14,14,14,14,1,8194800
1,512,64,7,7,7,7,1,2071713
1,512,64,8,8,8,8,1,2697398
1,512,64,9,9,9,9,1,3406634
1,512,64,10,10,10,10,1,4199167
1,512,64,11,11,11,11,1,5073048
1,512,64,12,12,12,12,1,6029608
1,512,64,13,13,13,13,1,7069580
1,512,64,14,14,14,14,1,8194891
1,512,64,15,15,15,15,1,9402376
1,512,64,16,16,16,16,1,10692696
1,512,64,17,17,17,17,1,12066569
1,512,16,14,14,14,14,1,2048901
1,512,64,4,14,4,14,1,2354351
1,512,64,5,14,5,14,1,2938554
1,512,64,6,14,6,14,1,3522459
1,512,64,7,14,7,14,1,4106512
1,512,64,8,14,8,14,1,4690530
1,512,64,9,14,9,14,1,5274663
1,512,64,10,14,10,14,1,5858609
1,512,64,11,14,11,14,1,6442682
1,512,64,12,14,12,14,1,7026699
1,512,64,13,14,13,14,1,7610973
1,512,64,14,14,14,14,1,8194832
1,512,64,14,4,14,4,1,2380047
1,512,64,14,5,14,5,1,2961073
1,512,64,14,6,14,6,1,3543463
1,512,64,14,7,14,7,1,4125128
1,512,64,14,8,14,8,1,4706944
1,512,64,14,9,14,9,1,5289314
1,512,64,14,10,14,10,1,5871650
1,512,64,14,11,14,11,1,6451500
1,512,64,14,12,14,12,1,7031393
1,512,64,14,13,14,13,1,7612274
1,512,64,14,14,14,14,1,8194839
1,512,64,7,7,7,7,1,2071689
1,512,64,8,8,8,8,1,2697431
1,512,64,9,9,9,9,1,3406635
1,512,64,10,10,10,10,1,4199187
1,512,64,11,11,11,11,1,5073053
1,512,64,12,12,12,12,1,6029518
1,512,64,13,13,13,13,1,7069563
1,512,64,14,14,14,14,1,8194733
1,512,64,15,15,15,15,1,9402355
1,512,64,16,16,16,16,1,10692732
1,512,64,17,17,17,17,1,12066493
1,512,16,14,14,14,14,1,2048846
1,512,64,4,14,4,14,1,2354412
1,512,64,5,14,5,14,1,2938564
1,512,64,6,14,6,14,1,3522463
1,512,64,7,14,7,14,1,4106502
1,512,64,8,14,8,14,1,4690518
1,512,64,9,14,9,14,1,5274716
1,512,64,10,14,10,14,1,5858565
1,512,64,11,14,11,14,1,6442642
1,512,64,12,14,12,14,1,7026716
1,512,64,13,14,13,14,1,7610922
1,512,64,14,14,14,14,1,8194716
1,512,64,14,4,14,4,1,2380051
1,512,64,14,5,14,5,1,2961041
1,512,64,14,6,14,6,1,3543412
1,512,64,14,7,14,7,1,4125112
1,512,64,14,8,14,8,1,4706949
1,512,64,14,9,14,9,1,5289296
1,512,64,14,10,14,10,1,5871629
1,512,64,14,11,14,11,1,6451542
1,512,64,14,12,14,12,1,7031509
1,512,64,14,13,14,13,1,7612217
1,512,64,14,14,14,14,1,8194819
1,512,64,7,7,7,7,1,2071690
1,512,64,8,8,8,8,1,2697436
1,512,64,9,9,9,9,1,3406621
1,512,64,10,10,10,10,1,4199172
1,512,64,11,11,11,11,1,5073032
1,512,64,12,12,12,12,1,6029549
1,512,64,13,13,13,13,1,7069577
1,512,64,14,14,14,14,1,8194895
1,512,64,15,15,15,15,1,9402319
1,512,64,16,16,16,16,1,10692675
1,512,64,17,17,17,17,1,12066557
1,512,16,14,14,14,14,1,2048873
1,512,64,4,14,4,14,1,2354409
1,512,64,5,14,5,14,1,2938567
1,512,64,6,14,6,14,1,3522431
1,512,64,7,14,7,14,1,4106513
1,512,64,8,14,8,14,1,4690541
1,512,64,9,14,9,14,1,5274691
1,512,64,10,14,10,14,1,5858580
1,512,64,11,14,11,14,1,6442686
1,512,64,12,14,12,14,1,7026714
1,512,64,13,14,13,14,1,7610981
1,512,64,14,14,14,14,1,8194854
1,512,64,14,4,14,4,1,2380080
1,512,64,14,5,14,5,1,2961078
1,512,64,14,6,14,6,1,3543434
1,512,64,14,7,14,7,1,4125091
1,512,64,14,8,14,8,1,4706941
1,512,64,14,9,14,9,1,5289371
1,512,64,14,10,14,10,1,5871637
1,512,64,14,11,14,11,1,6451523
1,512,64,14,12,14,12,1,7031499
1,512,64,14,13,14,13,1,7612259
1,512,64,14,14,14,14,1,8194734
1,512,64,7,7,7,7,1,2071679
1,512,64,8,8,8,8,1,2697416
1,512,64,9,9,9,9,1,3406633
1,512,64,10,10,10,10,1,4199181
1,512,64,11,11,11,11,1,5073029
1,512,64,12,12,12,12,1,6029637
1,512,64,13,13,13,13,1,7069595
1,512,64,14,14,14,14,1,8194848
1,512,64,15,15,15,15,1,9402318
1,512,64,16,16,16,16,1,10692709
1,512,64,17,17,17,17,1,12066548
1,512,16,14,14,14,14,1,2048904
1,512,64,4,14,4,14,1,2354425
1,512,64,5,14,5,14,1,2938557
1,512,64,6,14,6,14,1,3522464
1,512,64,7,14,7,14,1,4106492
1,512,64,8,14,8,14,1,4690549
1,512,64,9,14,9,14,1,5274685
1,512,64,10,14,10,14,1,5858561
1,512,64,11,14,11,14,1,6442716
1,512,64,12,14,12,14,1,7026723
1,512,64,13,14,13,14,1,7610953
1,512,64,14,14,14,14,1,8194743
1,512,64,14,4,14,4,1,2380059
1,512,64,14,5,14,5,1,2961052
1,512,64,14,6,14,6,1,3543424
1,512,64,14,7,14,7,1,4125115
1,512,64,14,8,14,8,1,4706948
1,512,64,14,9,14,9,1,5289357
1,512,64,14,10,14,10,1,5871646
1,512,64,14,11,14,11,1,6451491
1,512,64,14,12,14,12,1,7031536
1,512,64,14,13,14,13,1,7612294
1,512,64,14,14,14,14,1,8194766
1,512,64,7,7,7,7,1,2071718
1,512,64,8,8,8,8,1,2697413
1,512,64,9,9,9,9,1,3406647
1,512,64,10,10,10,10,1,4199179
1,512,64,11,11,11,11,1,5073028
1,512,64,12,12,12,12,1,6029455
1,512,64,13,13,13,13,1,7069649
1,512,64,14,14,14,14,1,8194638
1,512,64,15,15,15,15,1,9402356
1,512,64,16,16,16,16,1,10692692
1,512,64,17,17,17,17,1,12066538
1,512,16,14,14,14,14,1,2048883
1,512,64,4,14,4,14,1,2354400
1,512,64,5,14,5,14,1,2938564
1,512,64,6,14,6,14,1,3522418
1,512,64,7,14,7,14,1,4106494
1,512,64,8,14,8,14,1,4690537
1,512,64,9,14,9,14,1,5274693
1,512,64,10,14,10,14,1,5858606
1,512,64,11,14,11,14,1,6442621
1,512,64,12,14,12,14,1,7026718
1,512,64,13,14,13,14,1,7610910
1,512,64,14,14,14,14,1,8194609
1,512,64,14,4,14,4,1,2380049
1,512,64,14,5,14,5,1,2961061
1,512,64,14,6,14,6,1,3543460
1,512,64,14,7,14,7,1,4125138
1,512,64,14,8,14,8,1,4706940
1,512,64,14,9,14,9,1,5289310
1,512,64,14,10,14,10,1,5871653
1,512,64,14,11,14,11,1,6451507
1,512,64,14,12,14,12,1,7031524
1,512,64,14,13,14,13,1,7612237
1,512,64,14,14,14,14,1,8194804
1,512,64,7,7,7,7,1,2071733
1,512,64,8,8,8,8,1,2697441
1,512,64,9,9,9,9,1,3406661
1,512,64,10,10,10,10,1,4199185
1,512,64,11,11,11,11,1,5073053
1,512,64,12,12,12,12,1,6029582
1,512,64,13,13,13,13,1,7069625
1,512,64,14,14,14,14,1,8194873
1,512,64,15,15,15,15,1,9402355
1,512,64,16,16,16,16,1,10692661
1,512,64,17,17,17,17,1,12066559
1,512,16,14,14,14,14,1,2048922
1,512,64,4,14,4,14,1,2354392
1,512,64,5,14,5,14,1,2938530
1,512,64,6,14,6,14,1,3522408
1,512,64,7,14,7,14,1,4106500
1,512,64,8,14,8,14,1,4690479
1,512,64,9,14,9,14,1,5274676
1,512,64,10,14,10,14,1,5858602
1,512,64,11,14,11,14,1,6442638
1,512,64,12,14,12,14,1,7026703
1,512,64,13,14,13,14,1,7610975
1,512,64,14,14,14,14,1,8194627
1,512,64,14,4,14,4,1,2380061
1,512,64,14,5,14,5,1,2961177
1,512,64,14,6,14,6,1,3543433
1,512,64,14,7,14,7,1,4125123
1,512,64,14,8,14,8,1,4706965
1,512,64,14,9,14,9,1,5289301
1,512,64,14,10,14,10,1,5871646
1,512,64,14,11,14,11,1,6451527
1,512,64,14,12,14,12,1,7031400
1,512,64,14,13,14,13,1,7612235
1,512,64,14,14,14,14,1,8194593
1,512,64,7,7,7,7,1,2071705
1,512,64,8,8,8,8,1,2697416
1,512,64,9,9,9,9,1,3406534
1,512,64,10,10,10,10,1,4199175
1,512,64,11,11,11,11,1,5073036
1,512,64,12,12,12,12,1,6029586
1,512,64,13,13,13,13,1,7069579
1,512,64,14,14,14,14,1,8194616
1,512,64,15,15,15,15,1,9402343
1,512,64,16,16,16,16,1,10692672
1,512,64,17,17,17,17,1,12066466
1,512,16,14,14,14,14,1,2048857
1,512,64,4,14,4,14,1,2354388
1,512,64,5,14,5,14,1,2938558
1,512,64,6,14,6,14,1,3522472
1,512,64,7,14,7,14,1,4106488
1,512,64,8,14,8,14,1,4690495
1,512,64,9,14,9,14,1,5274670
1,512,64,10,14,10,14,1,5858604
1,512,64,11,14,11,14,1,6442691
1,512,64,12,14,12,14,1,7026728
1,512,64,13,14,13,14,1,7610926
1,512,64,14,14,14,14,1,8194896
1,512,64,14,4,14,4,1,2380067
1,512,64,14,5,14,5,1,2961151
1,512,64,14,6,14,6,1,3543461
1,512,64,14,7,14,7,1,4125130
1,512,64,14,8,14,8,1,4706929
1,512,64,14,9,14,9,1,5289302
1,512,64,14,10,14,10,1,5871634
1,512,64,14,11,14,11,1,6451541
1,512,64,14,12,14,12,1,7031479
